,Datetime,Title,Description,Link,Label,MS,NR,Hard
1670, ۰۶ آذر ۱۴۰۰ - ۱۲:۱۵ ,دو صندوق بورسی ۳۵ هزار میلیارد تومان اوراق خریدند,مدیر نظارت بر نهادهای مالی سازمان بورس گفت: دو صندوق بزرگ با درآمد ثابت ۱۵ هزار میلیارد تومان سهام خریدند و ۳۵ هزار میلیارد تومان هم از طریق اوراق بدهی تامین مالی کردند.,https://www.tasnimnews.com/fa/news/1400/09/06/2615328/دو-صندوق-بورسی-35-هزار-میلیارد-تومان-اوراق-خریدند,,,,
1671, ۰۶ آذر ۱۴۰۰ - ۱۰:۵۲ ,تغییر ساعت کاری خزانه‌های سکه طلا در پی لغو محدودیتهای کرونایی,بورس کالای ایران در اطلاعیه ای ساعت کاری خزانه های سکه طلا را با توجه به لغو محدودیت های کرونایی اعلام کرد.,https://www.tasnimnews.com/fa/news/1400/09/06/2615351/تغییر-ساعت-کاری-خزانه-های-سکه-طلا-در-پی-لغو-محدودیتهای-کرونایی,,,,
1672, ۰۵ آذر ۱۴۰۰ - ۰۸:۲۳ ,سهامداران بورس برای رشد شاخص به گرانی‌ها چشم ندوزند/ زیان‌ده بودن خودروسازان قابل باور نیست,یک کارشناس اقتصادی با اشاره به واقعیات نوسانات شاخص بازار سرمایه و تدابیری برای ثبات بورس،‌گفت: شفاف سازی صورت های مالی لازمه عرضه سهام شرکتها در بورس است.,https://www.tasnimnews.com/fa/news/1400/09/05/2614722/سهامداران-بورس-برای-رشد-شاخص-به-گرانی-ها-چشم-ندوزند-زیان-ده-بودن-خودروسازان-قابل-باور-نیست,,,,
1673, ۰۴ آذر ۱۴۰۰ - ۱۱:۵۵ ,دولت بزودی پالایشگاه شازند را می‌فروشد,رئیس کل سازمان خصوصی سازی گفت: سهام پالایشگاه شازند در این ماه در بورس عرضه خواهد شد.,https://www.tasnimnews.com/fa/news/1400/09/04/2614491/دولت-بزودی-پالایشگاه-شازند-را-می-فروشد,,,,
1674, ۰۴ آذر ۱۴۰۰ - ۱۰:۲۴ ,خبر خوش معاون اقتصادی رئیس‌جمهور برای سهامداران بورس/ ‌دخالت دستوری ‌اوضاع بورس را به‌هم می‌زند + فیلم,گروه استان‌ها ـ معاون اقتصادی رئیس‌جمهور با بیان اینکه ‌در مسئله بورس وزارت اقتصاد مسئول شد‌ چند ‌کار اساسی انجام ‌دهد، گفت: در مرحله نخست مقرر شد سهام‌داران کوچک و خرد ‌کانونی تشکیل دهند تا در هیئت مدیره و مدیران بورس مؤثر باشند.,https://www.tasnimnews.com/fa/news/1400/09/04/2614378/خبر-خوش-معاون-اقتصادی-رئیس-جمهور-برای-سهامداران-بورس-دخالت-دستوری-اوضاع-بورس-را-به-هم-می-زند-فیلم,,,,
1675, ۰۳ آذر ۱۴۰۰ - ۱۳:۱۷ ,واریز بخشی از ۱ درصد منابع صندوق توسعه ملی به صندوق تثبیت بازار سرمایه,رئیس سازمان بورس و اوراق بهادار گفت: مصوبه تزریق یک درصد از منابع صندوق توسعه ملی به صندوق تثبیت بازار در حال پیگیری و بخشی از آن تزریق شده است.,https://www.tasnimnews.com/fa/news/1400/09/03/2613900/واریز-بخشی-از-1-درصد-منابع-صندوق-توسعه-ملی-به-صندوق-تثبیت-بازار-سرمایه,,,,
1676, ۰۳ آذر ۱۴۰۰ - ۱۲:۵۹ ,شاخص بورس ارتفاع ۱.۴ میلیون واحد را دوباره از دست داد,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت افت ۱۰هزارواحدی مواجه شد.,https://www.tasnimnews.com/fa/news/1400/09/03/2613880/شاخص-بورس-ارتفاع-1-4-میلیون-واحد-را-دوباره-از-دست-داد,,,,
1677, ۰۳ آذر ۱۴۰۰ - ۰۹:۱۵ ,معامله ۱۱۲۵ میلیارد سهم در بورس طی ۸ ماه گذشته,بیش از ۱۱۲۵میلیارد انواع اوراق بهادار از ابتدای امسال تا پایان آبان ماه، طی ۱۵۷ روز معاملاتی در بورس اوراق بهادار معامله شده است.,https://www.tasnimnews.com/fa/news/1400/09/03/2613623/معامله-1125-میلیارد-سهم-در-بورس-طی-8-ماه-گذشته,,,,
1678, ۰۳ آذر ۱۴۰۰ - ۰۹:۱۵ ,افت ۴۹ هزار واحدی شاخص بورس در آبان ۱۴۰۰,شاخص بورس در مهرماه امسال با ۴۹هزار و ۴۲۲واحد کاهش، معادل ۳.۴۴ درصد افت کرد.,https://www.tasnimnews.com/fa/news/1400/09/03/2613616/افت-49-هزار-واحدی-شاخص-بورس-در-آبان-1400,,,,
1679, ۰۳ آذر ۱۴۰۰ - ۰۸:۵۳ ,هک سامانه سهام عدالت تکذیب شد,سامانه سهام عدالت هک نشده است و این خبر شایعه است.,https://www.tasnimnews.com/fa/news/1400/09/03/2613603/هک-سامانه-سهام-عدالت-تکذیب-شد,,,,
1680, ۰۳ آذر ۱۴۰۰ - ۰۸:۱۶ ,مصوبه افزایش حداقل سرمایه لازم برای نهادهای مالی ابلاغ شد/حداقل سرمایه شرکت‌های تأمین سرمایه ۱۰۰۰ میلیارد تومان,سازمان بورس با توجه به تغییر شاخص قیمتها طی سال‌های اخیر، ریسکها، نیازمندیها و منابع مورد نیاز کسب و کار و خرید فضای اداری، در خصوص افزایش حداقل سرمایه نهادهای مالی تغییری اعمال کرد.,https://www.tasnimnews.com/fa/news/1400/09/03/2613550/مصوبه-افزایش-حداقل-سرمایه-لازم-برای-نهادهای-مالی-ابلاغ-شد-حداقل-سرمایه-شرکت-های-تأمین-سرمایه-1000-میلیارد-تومان,,,,
1681, ۰۳ آذر ۱۴۰۰ - ۰۸:۱۳ ,توپ پرداخت سود ۵۰ میلیون سهامدار عدالت در زمین شورای عالی بورس,رییس سازمان بورس با اشاره به این که امسال ۲۷۰ شرکت از طریق سجام سود پرداخت کردند، گفت: تقسیم سود سهام عدالت را باید در شورای عالی بورس پیشنهاد دهیم و مصوب کنیم تا سود امسال از طریق سپرده گذاری مرکزی پرداخت شود.,https://www.tasnimnews.com/fa/news/1400/09/03/2613552/توپ-پرداخت-سود-50-میلیون-سهامدار-عدالت-در-زمین-شورای-عالی-بورس,,,,
1682, ۰۳ آذر ۱۴۰۰ - ۰۸:۱۲ ,لزوم حفظ مرزهای محرمانگی در داده‌های بازار سرمایه,مدیرعامل فرابورس ایران بر لزوم حفظ مرزهای محرمانگی در داده‌های بازار سرمایه تاکید کرد.,https://www.tasnimnews.com/fa/news/1400/09/03/2613555/لزوم-حفظ-مرزهای-محرمانگی-در-داده-های-بازار-سرمایه,,,,
1683, ۰۳ آذر ۱۴۰۰ - ۰۸:۱۱ ,بورس ایران ۱۰ درصد با ارزش‌تر شد,ارزش بازار در پایان آبان امسال در مقایسه با مهر ماه برابر با ۱۰ درصد افزایش یافت و از ۱۰۰۴۱۲۶ میلیارد ریال به ۱۱۰۳۱۷۵ میلیارد ریال رسید.,https://www.tasnimnews.com/fa/news/1400/09/03/2613549/بورس-ایران-10-درصد-با-ارزش-تر-شد,,,,
1684, ۰۳ آذر ۱۴۰۰ - ۰۸:۰۹ ,یک شرکت سیم و کابلی به جمع فرابورسی‌ها اضافه شد,"شرکت سیم و کابل ابهر با نماد معاملاتی ""بکابل"" در فهرست نرخ‌های فرابورس ایران درج شد.",https://www.tasnimnews.com/fa/news/1400/09/03/2613564/یک-شرکت-سیم-و-کابلی-به-جمع-فرابورسی-ها-اضافه-شد,,,,
1685, ۰۳ آذر ۱۴۰۰ - ۰۸:۰۹ ,معامله ۵ میلیون تن سیمان در بورس کالا,بورس کالای ایران در طول دوره آبان ماه امسال میزبان عرضه ۶ میلیون و ۴۵۸ هزار تن انواع سیمان بود و در نهایت ۵ میلیون و ۱۷۶ هزار تن آن به فروش رسید.,https://www.tasnimnews.com/fa/news/1400/09/03/2613556/معامله-5-میلیون-تن-سیمان-در-بورس-کالا,,,,
1686, ۰۳ آذر ۱۴۰۰ - ۰۳:۰۵ ,"ماجرای انتصاب یک بانکدار در شورای عالی بورس/ ارکانی: قانون ""مدیریت تعارض منافع"" در دستور کار مجلس قرار گرفت",یک عضو کمیسیون برنامه و بودجه مجلس با انتقاد از پیشنهاد انتصاب رئیس هیئت مدیره یک بانک خصوصی در شورای عالی بورس گفت: بورس و بانک رقیب جدی هم هستند و این نوع انتصاب تعارض منافع پیش می آورد.,https://www.tasnimnews.com/fa/news/1400/09/03/2612971/ماجرای-انتصاب-یک-بانکدار-در-شورای-عالی-بورس-ارکانی-قانون-مدیریت-تعارض-منافع-در-دستور-کار-مجلس-قرار-گرفت,,,,
1687, ۰۲ آذر ۱۴۰۰ - ۱۴:۰۸ ,شاخص بورس ۲ هزار واحد افت کرد,شاخص بورس در جریان معاملات امروز بازار سرمایه با ثبت افت ۲هزارواحدی مواجه شد.,https://www.tasnimnews.com/fa/news/1400/09/02/2613232/شاخص-بورس-2-هزار-واحد-افت-کرد,,,,
1688, ۰۲ آذر ۱۴۰۰ - ۱۳:۵۵ ,شرایط حراج اوراق اسلامی توسط وزارت اقتصاد اعلام شد,وزارت اقتصاد شرایط حراج اوراق اسلامی برای تأمین سرمایه‌ها، صندوق‌ها، بیمه‌‌ها و صندوق‌های بازنشستگی با هماهنگی‌ سازمان بورس را اعلام کرد.,https://www.tasnimnews.com/fa/news/1400/09/02/2613216/شرایط-حراج-اوراق-اسلامی-توسط-وزارت-اقتصاد-اعلام-شد,,,,
1689, ۰۱ آذر ۱۴۰۰ - ۱۳:۲۷ ,شاخص بورس ارتفاع ۱.۴ میلیون واحد را پس گرفت,شاخص بورس در جریان معاملات امروز بازار سرمایه با رشد ۲۰هزار واحدی روبرو شد.,https://www.tasnimnews.com/fa/news/1400/09/01/2612511/شاخص-بورس-ارتفاع-1-4-میلیون-واحد-را-پس-گرفت,,,,
1690, ۰۱ آذر ۱۴۰۰ - ۱۰:۲۲ ,سهامداری مردم در طرح‌های زیربنایی، راهکاری برای مهار نقدینگی,کارشناس اقتصاد با اشاره به این‌که سهامداری مردم در طرح‌های زیربنایی راهکار مهار نقدینگی است، گفت:‌ می توان با ایجاد مدل های نوین تامین مالی، نقدینگی را به سمت پروژه های مولد زیرساختی هدایت کرد.,https://www.tasnimnews.com/fa/news/1400/09/01/2612318/سهامداری-مردم-در-طرح-های-زیربنایی-راهکاری-برای-مهار-نقدینگی,,,,
1691, ۰۱ آذر ۱۴۰۰ - ۰۹:۲۴ ,سهام عدالت از فقدان استراتژی رنج می‌برد/ مشکلات ۵۰ میلیون سهامدار هر روز پیچیده تر می‌شود,یک کارشناس بازار سرمایه با انتقاد از نبود استراتژی مشخص در حوزه سهام عدالت گفت: هر چه پیش می‌رویم به دلیل نبود اراده برای حل این مشکلات و نداشتن استراتژی، مشکلات سهام عدالت و ۵۰ میلیون سهامدار بیشتر و پیچیده‌تر می‌شود.,https://www.tasnimnews.com/fa/news/1400/09/01/2612229/سهام-عدالت-از-فقدان-استراتژی-رنج-می-برد-مشکلات-50-میلیون-سهامدار-هر-روز-پیچیده-تر-می-شود,,,,
1692, ۰۱ آذر ۱۴۰۰ - ۰۸:۵۱ ,جلسه عشقی با فعالان بازار سرمایه,جلسه هم اندیشی عشقی با سهامداران و فعالان بازار سرمایه عصر دیروز برگزار شد.,https://www.tasnimnews.com/fa/news/1400/09/01/2612209/جلسه-عشقی-با-فعالان-بازار-سرمایه,,,,
1693, ۰۱ آذر ۱۴۰۰ - ۰۸:۵۰ ,افزایش ۱۱۷۳ درصدی سرمایه شستا تایید شد,افزایش سرمایه ۱۱۷۳ درصدی شستا از محل تجدید ارزیابی توسط حسابرس و بارزس قانونی شستا تایید شد.,https://www.tasnimnews.com/fa/news/1400/09/01/2612207/افزایش-1173-درصدی-سرمایه-شستا-تایید-شد,,,,
1694, ۰۱ آذر ۱۴۰۰ - ۰۸:۴۹ ,واریز سود مجامع همه شرکت‌ها از طریق سجام، تا ۲ ماه آینده,رئیس سازمان بورس و اوراق بهادار گفت: کمتر از ۲ ماه آینده، زیرساخت‌های سامانه سجام برای پرداخت سود سهام شرکت‌های بورسی آماده می‌شود.,https://www.tasnimnews.com/fa/news/1400/09/01/2612211/واریز-سود-مجامع-همه-شرکت-ها-از-طریق-سجام-تا-2-ماه-آینده,,,,
1695, ۰۱ آذر ۱۴۰۰ - ۰۸:۴۸ ,معامله ۱۱۱۳میلیارد سهم در بورس از ابتدای سال,بیش از ۱۱۱۳میلیارد انواع اوراق بهادار از ابتدای امسال تا پایان هفته گذشته، طی ۱۵۵ روز معاملاتی در بورس اوراق بهادار معامله شده است.,https://www.tasnimnews.com/fa/news/1400/09/01/2612215/معامله-1113میلیارد-سهم-در-بورس-از-ابتدای-سال,,,,
